"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","HomeAway","WinLoss","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"8652","T DAVIS","FLORIDA STATE",5,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8653","T DAVIS","VIRGINIA TECH",6,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8654","T DAVIS","DUKE",7,"Passing","WR","RJR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8655","T DAVIS","NORTH CAROLINA",8,"Passing","WR","RJR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8656","T DAVIS","NOTRE DAME",9,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8657","T DAVIS","CLEMSON",10,"Passing","WR","RJR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8658","T DAVIS","MARYLAND",11,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8659","T DAVIS","VANDERBILT",12,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8660","T DAVIS","MISSISSIPPI STATE",13,"Passing","WR","RJR","2011","Home",NA,NA,NA,NA,NA,NA,NA,1,1,0,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8661","THOMPSON","SYRACUSE",1,"Passing / Interceptions","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8662","THOMPSON","NC STATE",2,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8663","THOMPSON","GARDNER-WEBB",3,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,1,1,0,-3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8664","THOMPSON","BOSTON COLLEGE",4,"Passing / Interceptions","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8665","THOMPSON","FLORIDA STATE",5,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8666","THOMPSON","VIRGINIA TECH",6,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8667","THOMPSON","DUKE",7,"Passing / Interceptions","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8668","THOMPSON","NORTH CAROLINA",8,"Passing / Interceptions","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8669","THOMPSON","NOTRE DAME",9,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8670","THOMPSON","CLEMSON",10,"Passing / Interceptions","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA
"8671","THOMPSON","MARYLAND",11,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8672","THOMPSON","VANDERBILT",12,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8673","THOMPSON","MISSISSIPPI STATE",13,"Passing / Interceptions","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8674","NEWMAN","SYRACUSE",1,"Punting","PK","JR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8675","NEWMAN","NC STATE",2,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8676","NEWMAN","GARDNER-WEBB",3,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8677","NEWMAN","BOSTON COLLEGE",4,"Punting","PK","JR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8678","NEWMAN","FLORIDA STATE",5,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8679","NEWMAN","VIRGINIA TECH",6,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8680","NEWMAN","DUKE",7,"Punting","PK","JR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8681","NEWMAN","NORTH CAROLINA",8,"Punting","PK","JR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8682","NEWMAN","NOTRE DAME",9,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8683","NEWMAN","CLEMSON",10,"Punting","PK","JR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8684","NEWMAN","MARYLAND",11,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8685","NEWMAN","VANDERBILT",12,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8686","NEWMAN","MISSISSIPPI STATE",13,"Punting","PK","JR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8687","WULFECK","SYRACUSE",1,"Punting","P","RSO","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,138,34.5,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8688","WULFECK","NC STATE",2,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,184,36.8,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8689","WULFECK","GARDNER-WEBB",3,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,70,35,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8690","WULFECK","BOSTON COLLEGE",4,"Punting","P","RSO","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,189,37.8,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8691","WULFECK","FLORIDA STATE",5,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,260,37.1428571428571,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8692","WULFECK","VIRGINIA TECH",6,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,301,43,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8693","WULFECK","DUKE",7,"Punting","P","RSO","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,267,38.1428571428571,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8694","WULFECK","NORTH CAROLINA",8,"Punting","P","RSO","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,147,49,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8695","WULFECK","NOTRE DAME",9,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,187,37.4,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8696","WULFECK","CLEMSON",10,"Punting","P","RSO","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,219,43.8,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8697","WULFECK","MARYLAND",11,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,195,39,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8698","WULFECK","VANDERBILT",12,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,303,43.2857142857143,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8699","WULFECK","MISSISSIPPI STATE",13,"Punting","P","RSO","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,320,40,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8700","DAVIS, T","SYRACUSE",1,"Receiving","WR","JR","2011","Away",NA,NA,NA,NA,2,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8701","DAVIS, T","NC STATE",2,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8702","DAVIS, T","GARDNER-WEBB",3,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,3,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8703","DAVIS, T","BOSTON COLLEGE",4,"Receiving","WR","JR","2011","Away",NA,NA,NA,NA,2,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8704","DAVIS, T","FLORIDA STATE",5,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,2,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8705","DAVIS, T","VIRGINIA TECH",6,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,2,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8706","DAVIS, T","DUKE",7,"Receiving","WR","JR","2011","Away",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8707","DAVIS, T","NORTH CAROLINA",8,"Receiving","WR","JR","2011","Away",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8708","DAVIS, T","NOTRE DAME",9,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8709","DAVIS, T","CLEMSON",10,"Receiving","WR","JR","2011","Away",NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8710","DAVIS, T","MARYLAND",11,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8711","DAVIS, T","VANDERBILT",12,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,3,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8712","DAVIS, T","MISSISSIPPI STATE",13,"Receiving","WR","JR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8713","FORD","SYRACUSE",1,"Receiving","TE","RSR","2011","Away",NA,NA,NA,NA,3,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8714","FORD","NC STATE",2,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8715","FORD","GARDNER-WEBB",3,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8716","FORD","BOSTON COLLEGE",4,"Receiving","TE","RSR","2011","Away",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8717","FORD","FLORIDA STATE",5,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8718","FORD","VIRGINIA TECH",6,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8719","FORD","DUKE",7,"Receiving","TE","RSR","2011","Away",NA,NA,NA,NA,2,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8720","FORD","NORTH CAROLINA",8,"Receiving","TE","RSR","2011","Away",NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8721","FORD","NOTRE DAME",9,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8722","FORD","CLEMSON",10,"Receiving","TE","RSR","2011","Away",NA,NA,NA,NA,2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8723","FORD","MARYLAND",11,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8724","FORD","VANDERBILT",12,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8725","FORD","MISSISSIPPI STATE",13,"Receiving","TE","RSR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8726","JAMES","SYRACUSE",1,"Receiving","WR","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8727","JAMES","NC STATE",2,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8728","JAMES","GARDNER-WEBB",3,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8729","JAMES","BOSTON COLLEGE",4,"Receiving","WR","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8730","JAMES","FLORIDA STATE",5,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8731","JAMES","VIRGINIA TECH",6,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8732","JAMES","DUKE",7,"Receiving","WR","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8733","JAMES","NORTH CAROLINA",8,"Receiving","WR","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8734","JAMES","NOTRE DAME",9,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8735","JAMES","CLEMSON",10,"Receiving","WR","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8736","JAMES","MARYLAND",11,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8737","JAMES","VANDERBILT",12,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8738","JAMES","MISSISSIPPI STATE",13,"Receiving","WR","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8739","K RUSH","BOSTON COLLEGE",NA,"Receiving","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8740","K RUSH","CLEMSON",NA,"Receiving","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8741","K RUSH","DUKE",NA,"Receiving","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8742","K RUSH","FLORIDA STATE",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8743","K RUSH","GARDNER-WEBB",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,1,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8744","K RUSH","MARYLAND",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8745","K RUSH","MISSISSIPPI STATE",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8746","K RUSH","NC STATE",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8747","K RUSH","NORTH CAROLINA",NA,"Receiving","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8748","K RUSH","NOTRE DAME",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8749","K RUSH","SYRACUSE",NA,"Receiving","QB","RFR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8750","K RUSH","VANDERBILT",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8751","K RUSH","VIRGINIA TECH",NA,"Receiving","QB","RFR","2011","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8752","PARKER","SYRACUSE",1,"Receiving","TE","SR","2011","Away",NA,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8753","PARKER","NC STATE",2,"Receiving","TE","SR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8754","PARKER","GARDNER-WEBB",3,"Receiving","TE","SR","2011","Home",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8755","PARKER","BOSTON COLLEGE",4,"Receiving","TE","SR","2011","Away",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8756","PARKER","FLORIDA STATE",5,"Receiving","TE","SR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8757","PARKER","VIRGINIA TECH",6,"Receiving","TE","SR","2011","Home",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8758","PARKER","DUKE",7,"Receiving","TE","SR","2011","Away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
