,calYear,Opponent,Win/Loss,Home/Away,Score,Name,WeekNum,PlayType,PlayerPosition,PlayerYear,RushAtt,RushYds,RushTD,ReceiveRec,ReceiveYds,ReceiveTD,PassCmp,PassAtt,PassInt,PassYds,PassTD,PassEff,PuntNo,PuntYds,PuntAvg,PuntBLK,PuntLNG,FGM,FGA,FGLP,IntInt,IntYds,IntTD,PRRet,PRYds,PRLP,KORet,KOYds,KOLP
7063,1979,AUBURN,W,H,42-38 (18),JOHNSON,8,KO Returns,RB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7064,1979,AUBURN,W,H,42-38 (18),RO JOHNSON,8,Rushing,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7065,1979,AUBURN,W,H,42-38 (18),MULLEN,8,Receiving / Punting / KO Returns,TE/P,SO,NA,NA,NA,4,45,1,NA,NA,NA,NA,NA,NA,1,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7066,1979,AUBURN,W,H,42-38 (18),CROCKER,8,Interceptions / KO Returns,WR,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7067,1979,AUBURN,W,H,42-38 (18),VENTRESCA,8,Rushing,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7068,1979,CLEMSON,L,A,0-31(14),BRADLEY,9,Interceptions,LB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7069,1979,CLEMSON,L,A,0-31(14),F HARNISCH,9,Receiving,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7070,1979,CLEMSON,L,A,0-31(14),CUNNINGHAM,9,Rushing / Receiving / KO Returns,FB,FR,NA,NA,NA,1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7071,1979,CLEMSON,L,A,0-31(14),LANCASTER,9,Interceptions,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7072,1979,CLEMSON,L,A,0-31(14),JOHNSON,9,KO Returns,RB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7073,1979,CLEMSON,L,A,0-31(14),RUFFNER,9,Receiving,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7074,1979,CLEMSON,L,A,0-31(14),JACKSON,9,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7075,1979,CLEMSON,L,A,0-31(14),TRIPLETT,9,Interceptions,LB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7076,1979,CLEMSON,L,A,0-31(14),HAWKINS,9,Receiving,WR,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7077,1979,CLEMSON,L,A,0-31(14),R JOHNSON,9,Rushing / Receiving,RB,FR,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7078,1979,CLEMSON,L,A,0-31(14),BAUMGARDNER,9,Receiving,TE,SO,NA,NA,NA,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7079,1979,CLEMSON,L,A,0-31(14),KING,9,Interceptions,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7080,1979,CLEMSON,L,A,0-31(14),DENFELD,9,Punting / Punting / KO Returns,TE,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,114,38,NA,44,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7081,1979,CLEMSON,L,A,0-31(14),MULLINAX,9,Receiving,WR,FR,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7082,1979,CLEMSON,L,A,0-31(14),GREEN,9,Interceptions,DB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7083,1979,CLEMSON,L,A,0-31(14),MULLEN,9,Receiving / Punting / KO Returns,TE/P,SO,NA,NA,NA,2,21,0,NA,NA,NA,NA,NA,NA,8,292,36.5,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7084,1979,CLEMSON,L,A,0-31(14),ERVIN,9,Interceptions / Punt Returns,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7085,1979,CLEMSON,L,A,0-31(14),THREATT,9,Rushing / KO Returns,RB,FR,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7086,1979,CLEMSON,L,A,0-31(14),VENTESCA,9,Receiving,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7087,1979,CLEMSON,L,A,0-31(14),VENUTO,9,Rushing / Passing,QB,SR,6,0,0,NA,NA,NA,16,36,3,114,0,0.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7088,1979,CLEMSON,L,A,0-31(14),CROCKER,9,Interceptions / KO Returns,WR,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7089,1979,CLEMSON,L,A,0-31(14),DUCKETT,9,Rushing / Receiving / KO Returns,FL,JR,1,1,0,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,76,NA
7090,1979,CLEMSON,L,A,0-31(14),SWIDER,9,Punt Returns / KO Returns,RB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,NA,NA,NA,NA
7091,1979,CLEMSON,L,A,0-31(14),INGRAM,9,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7092,1979,CLEMSON,L,A,0-31(14),OFFENBECHER,9,Rushing / Passing,QB,FR,1,0,0,NA,NA,NA,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7093,1979,CLEMSON,L,A,0-31(14),KIRBY,9,Rushing / Receiving,FB,SR,5,34,0,5,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7094,1979,CLEMSON,L,A,0-31(14),WEBBER,9,Rushing / Passing,QB,SO,NA,NA,NA,NA,NA,NA,1,5,0,5,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7095,1979,CLEMSON,L,A,0-31(14),OWENS,9,Punt Returns,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7096,1979,CLEMSON,L,A,0-31(14),RO JOHNSON,9,Rushing,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7097,1979,CLEMSON,L,A,0-31(14),MCDOUGALD,9,Rushing / Receiving / Passing,TB,SR,12,35,0,4,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7098,1979,CLEMSON,L,A,0-31(14),F. HARNISCH,9,Punting,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7099,1979,CLEMSON,L,A,0-31(14),VENTRESCA,9,Rushing,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7100,1979,DUKE,W,H,17-14 (20),R JOHNSON,10,Rushing / Receiving,RB,FR,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7101,1979,DUKE,W,H,17-14 (20),RUFFNER,10,Receiving,QB,SO,NA,NA,NA,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7102,1979,DUKE,W,H,17-14 (20),F HARNISCH,10,Receiving,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7103,1979,DUKE,W,H,17-14 (20),TRIPLETT,10,Interceptions,LB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,NA,NA,NA,NA,NA,NA
7104,1979,DUKE,W,H,17-14 (20),VENTESCA,10,Receiving,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7105,1979,DUKE,W,H,17-14 (20),ERVIN,10,Interceptions / Punt Returns,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7106,1979,DUKE,W,H,17-14 (20),MULLINAX,10,Receiving,WR,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7107,1979,DUKE,W,H,17-14 (20),JACKSON,10,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7108,1979,DUKE,W,H,17-14 (20),VENUTO,10,Rushing / Passing,QB,SR,7,19,0,NA,NA,NA,14,34,1,153,0,0.411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7109,1979,DUKE,W,H,17-14 (20),WEBBER,10,Rushing / Passing,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7110,1979,DUKE,W,H,17-14 (20),MULLEN,10,Receiving / Punting / KO Returns,TE/P,SO,NA,NA,NA,3,32,0,NA,NA,NA,NA,NA,NA,10,328,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,0
7111,1979,DUKE,W,H,17-14 (20),SWIDER,10,Punt Returns / KO Returns,RB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,19,NA,NA,NA,NA
7112,1979,DUKE,W,H,17-14 (20),JOHNSON,10,KO Returns,RB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7113,1979,DUKE,W,H,17-14 (20),HAWKINS,10,Receiving,WR,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7114,1979,DUKE,W,H,17-14 (20),LANCASTER,10,Interceptions,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7115,1979,DUKE,W,H,17-14 (20),KIRBY,10,Rushing / Receiving,FB,SR,2,6,0,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7116,1979,DUKE,W,H,17-14 (20),KING,10,Interceptions,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
7117,1979,DUKE,W,H,17-14 (20),GREEN,10,Interceptions,DB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
7118,1979,DUKE,W,H,17-14 (20),CUNNINGHAM,10,Rushing / Receiving / KO Returns,FB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7119,1979,DUKE,W,H,17-14 (20),BAUMGARDNER,10,Receiving,TE,SO,NA,NA,NA,3,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7120,1979,DUKE,W,H,17-14 (20),BRADLEY,10,Interceptions,LB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7121,1979,DUKE,W,H,17-14 (20),DUCKETT,10,Rushing / Receiving / KO Returns,FL,JR,NA,NA,NA,2,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7122,1979,DUKE,W,H,17-14 (20),CROCKER,10,Interceptions / KO Returns,WR,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42,NA,NA,NA,NA,1,0,0
7123,1979,DUKE,W,H,17-14 (20),OWENS,10,Punt Returns,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7124,1979,DUKE,W,H,17-14 (20),MCDOUGALD,10,Rushing / Receiving / Passing,TB,SR,32,213,2,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7125,1979,DUKE,W,H,17-14 (20),OFFENBECHER,10,Rushing / Passing,QB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7126,1979,DUKE,W,H,17-14 (20),DENFELD,10,Punting / Punting / KO Returns,TE,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7127,1979,DUKE,W,H,17-14 (20),RO JOHNSON,10,Rushing,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7128,1979,DUKE,W,H,17-14 (20),INGRAM,10,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7129,1979,DUKE,W,H,17-14 (20),F. HARNISCH,10,Punting,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7130,1979,DUKE,W,H,17-14 (20),VENTRESCA,10,Rushing,FB,SR,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7131,1979,DUKE,W,H,17-14 (20),THREATT,10,Rushing / KO Returns,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7132,1979,SOUTH CAROLINA,L,A,14-35 (17),JOHNSON,11,KO Returns,RB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7133,1979,SOUTH CAROLINA,L,A,14-35 (17),KIRBY,11,Rushing / Receiving,FB,SR,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7134,1979,SOUTH CAROLINA,L,A,14-35 (17),F HARNISCH,11,Receiving,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7135,1979,SOUTH CAROLINA,L,A,14-35 (17),TRIPLETT,11,Interceptions,LB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7136,1979,SOUTH CAROLINA,L,A,14-35 (17),GREEN,11,Interceptions,DB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7137,1979,SOUTH CAROLINA,L,A,14-35 (17),VENTESCA,11,Receiving,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7138,1979,SOUTH CAROLINA,L,A,14-35 (17),OWENS,11,Punt Returns,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7139,1979,SOUTH CAROLINA,L,A,14-35 (17),MULLEN,11,Receiving / Punting / KO Returns,TE/P,SO,NA,NA,NA,3,29,1,NA,NA,NA,NA,NA,NA,5,228,45.6,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7140,1979,SOUTH CAROLINA,L,A,14-35 (17),VENUTO,11,Rushing / Passing,QB,SR,7,30,0,NA,NA,NA,15,27,3,165,2,0.555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7141,1979,SOUTH CAROLINA,L,A,14-35 (17),ERVIN,11,Interceptions / Punt Returns,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7142,1979,SOUTH CAROLINA,L,A,14-35 (17),RO JOHNSON,11,Rushing,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7143,1979,SOUTH CAROLINA,L,A,14-35 (17),BRADLEY,11,Interceptions,LB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7144,1979,SOUTH CAROLINA,L,A,14-35 (17),CUNNINGHAM,11,Rushing / Receiving / KO Returns,FB,FR,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7145,1979,SOUTH CAROLINA,L,A,14-35 (17),INGRAM,11,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7146,1979,SOUTH CAROLINA,L,A,14-35 (17),R JOHNSON,11,Rushing / Receiving,RB,FR,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7147,1979,SOUTH CAROLINA,L,A,14-35 (17),KING,11,Interceptions,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7148,1979,SOUTH CAROLINA,L,A,14-35 (17),F. HARNISCH,11,Punting,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7149,1979,SOUTH CAROLINA,L,A,14-35 (17),RUFFNER,11,Receiving,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7150,1979,SOUTH CAROLINA,L,A,14-35 (17),JACKSON,11,Interceptions,DB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7151,1979,SOUTH CAROLINA,L,A,14-35 (17),SWIDER,11,Punt Returns / KO Returns,RB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,17,NA
7152,1979,SOUTH CAROLINA,L,A,14-35 (17),OFFENBECHER,11,Rushing / Passing,QB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7153,1979,SOUTH CAROLINA,L,A,14-35 (17),WEBBER,11,Rushing / Passing,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7154,1979,SOUTH CAROLINA,L,A,14-35 (17),CROCKER,11,Interceptions / KO Returns,WR,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7155,1979,SOUTH CAROLINA,L,A,14-35 (17),VENTRESCA,11,Rushing,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7156,1979,SOUTH CAROLINA,L,A,14-35 (17),LANCASTER,11,Interceptions,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7157,1979,SOUTH CAROLINA,L,A,14-35 (17),DUCKETT,11,Rushing / Receiving / KO Returns,FL,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,NA
7158,1979,SOUTH CAROLINA,L,A,14-35 (17),BAUMGARDNER,11,Receiving,TE,SO,NA,NA,NA,8,122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7159,1979,SOUTH CAROLINA,L,A,14-35 (17),HAWKINS,11,Receiving,WR,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7160,1979,SOUTH CAROLINA,L,A,14-35 (17),MCDOUGALD,11,Rushing / Receiving / Passing,TB,SR,20,122,0,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7161,1979,SOUTH CAROLINA,L,A,14-35 (17),DENFELD,11,Punting / Punting / KO Returns,TE,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7162,1979,SOUTH CAROLINA,L,A,14-35 (17),MULLINAX,11,Receiving,WR,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7163,1979,SOUTH CAROLINA,L,A,14-35 (17),THREATT,11,Rushing / KO Returns,RB,FR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7164,1979,LSU,L,N,Oct-34,ERVIN,12,Interceptions / Punt Returns,DB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7165,1979,LSU,L,N,Oct-34,VENUTO,12,Rushing / Passing,QB,SR,7,-27,0,NA,NA,NA,10,20,3,165,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
