,Name,Opponent,WeekNum,PlayType,PlayerPosition,PlayerYear,calYear,HomeAway,WinLoss,RushAtt,RushYds,RushTD,ReceiveRec,ReceiveYds,ReceiveTD,PassCmp,PassAtt,PassInt,PassYds,PassTD,PassEff,PuntNo,PuntYds,PuntAvg,PuntBLK,PuntLNG,FGM,FGA,FGLP,IntInt,IntYds,IntTD,PRRet,PRYds,PRLP,KORet,KOYds,KOLP,AllPurpYds
16588,FORD,NAVY,4,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16589,FORD,NAVY,4,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16590,FORD,NAVY,4,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16591,FORD,CLEMSON,5,Receiving,TE,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16592,FORD,MARYLAND,6,Receiving,TE,RFR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16593,FORD,MIAMI (FL),7,Receiving,TE,RFR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16594,FORD,DUKE,8,Receiving,TE,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16595,FORD,VIRGINIA,9,Receiving,TE,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16596,FORD,NC STATE,10,Receiving,TE,RFR,2008,A,L,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,8
16597,FORD,BOSTON COLLEGE,11,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16598,FORD,VANDERBILT,12,Receiving,TE,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16599,FORD,NAVY,13,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16600,FORD,NAVY,13,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16601,FORD,NAVY,13,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16602,FORD,NAVY,13,Receiving,TE,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16603,PARKER,BAYLOR,1,Receiving,TE,FR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16604,PARKER,MISSISSIPPI,2,Receiving,TE,FR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16605,PARKER,FLORIDA STATE,3,Receiving,TE,FR,2008,A,W,,,,2,55,0,,,,,,,,,,,,,,,,,,,,,,,,55
16606,PARKER,NAVY,4,Receiving,TE,FR,2008,H,L,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,5
16607,PARKER,NAVY,4,Receiving,TE,FR,2008,H,L,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,5
16608,PARKER,NAVY,4,Receiving,TE,FR,2008,H,L,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,5
16609,PARKER,NAVY,4,Receiving,TE,FR,2008,H,L,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,5
16610,PARKER,CLEMSON,5,Receiving,TE,FR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16611,PARKER,MARYLAND,6,Receiving,TE,FR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16612,PARKER,MIAMI (FL),7,Receiving,TE,FR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16613,PARKER,DUKE,8,Receiving,TE,FR,2008,H,W,,,,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,37
16614,PARKER,VIRGINIA,9,Receiving,TE,FR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16615,PARKER,NC STATE,10,Receiving,TE,FR,2008,A,L,,,,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,3
16616,PARKER,BOSTON COLLEGE,11,Receiving,TE,FR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16617,PARKER,VANDERBILT,12,Receiving,TE,FR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16618,PARKER,NAVY,13,Receiving,TE,FR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16619,PARKER,NAVY,13,Receiving,TE,FR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16620,PARKER,NAVY,13,Receiving,TE,FR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16621,PARKER,NAVY,13,Receiving,TE,FR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16622,WOOSTER,BAYLOR,1,Receiving,TE,JR,2008,A,W,,,,6,90,1,,,,,,,,,,,,,,,,,,,,,,,,90
16623,WOOSTER,MISSISSIPPI,2,Receiving,TE,JR,2008,H,W,,,,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,34
16624,WOOSTER,FLORIDA STATE,3,Receiving,TE,JR,2008,A,W,,,,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,18
16625,WOOSTER,NAVY,4,Receiving,TE,JR,2008,H,L,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,14
16626,WOOSTER,NAVY,4,Receiving,TE,JR,2008,H,L,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,14
16627,WOOSTER,NAVY,4,Receiving,TE,JR,2008,H,L,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,14
16628,WOOSTER,NAVY,4,Receiving,TE,JR,2008,H,L,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,14
16629,WOOSTER,CLEMSON,5,Receiving,TE,JR,2008,H,W,,,,5,36,0,,,,,,,,,,,,,,,,,,,,,,,,36
16630,WOOSTER,MARYLAND,6,Receiving,TE,JR,2008,A,L,,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,3
16631,WOOSTER,MIAMI (FL),7,Receiving,TE,JR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16632,WOOSTER,DUKE,8,Receiving,TE,JR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16633,WOOSTER,VIRGINIA,9,Receiving,TE,JR,2008,H,W,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2
16634,WOOSTER,NC STATE,10,Receiving,TE,JR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16635,WOOSTER,BOSTON COLLEGE,11,Receiving,TE,JR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16636,WOOSTER,VANDERBILT,12,Receiving,TE,JR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16637,WOOSTER,NAVY,13,Receiving,TE,JR,2008,H,L,,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,8
16638,WOOSTER,NAVY,13,Receiving,TE,JR,2008,H,L,,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,8
16639,WOOSTER,NAVY,13,Receiving,TE,JR,2008,H,L,,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,8
16640,WOOSTER,NAVY,13,Receiving,TE,JR,2008,H,L,,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,8
16641,HARRIS,BAYLOR,1,Receiving / Punt Returns / KO Returns,RB,RJR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2
16642,HARRIS,MISSISSIPPI,2,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,W,,,,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,15
16643,HARRIS,FLORIDA STATE,3,Receiving / Punt Returns / KO Returns,RB,RJR,2008,A,W,,,,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,18
16644,HARRIS,NAVY,4,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16645,HARRIS,NAVY,4,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16646,HARRIS,NAVY,4,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16647,HARRIS,NAVY,4,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,6
16648,HARRIS,CLEMSON,5,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,W,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
16649,HARRIS,MARYLAND,6,Receiving / Punt Returns / KO Returns,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16650,HARRIS,MIAMI (FL),7,Receiving / Punt Returns / KO Returns,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16651,HARRIS,DUKE,8,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16652,HARRIS,VIRGINIA,9,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,1,-2,0,,,,-2
16653,HARRIS,NC STATE,10,Receiving / Punt Returns / KO Returns,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16654,HARRIS,BOSTON COLLEGE,11,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16655,HARRIS,VANDERBILT,12,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,W,,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,17
16656,HARRIS,NAVY,13,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,2,36,0,,,,,,,,,,,,,,,,,,,,,,,,36
16657,HARRIS,NAVY,13,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,2,36,0,,,,,,,,,,,,,,,,,,,,,,,,36
16658,HARRIS,NAVY,13,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,2,36,0,,,,,,,,,,,,,,,,,,,,,,,,36
16659,HARRIS,NAVY,13,Receiving / Punt Returns / KO Returns,RB,RJR,2008,H,L,,,,2,36,0,,,,,,,,,,,,,,,,,,,,,,,,36
16660,K HARRIS,BAYLOR,1,Rushing,RB,RJR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16661,K HARRIS,MISSISSIPPI,2,Rushing,RB,RJR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16662,K HARRIS,FLORIDA STATE,3,Rushing,RB,RJR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16663,K HARRIS,NAVY,4,Rushing,RB,RJR,2008,H,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
16664,K HARRIS,NAVY,4,Rushing,RB,RJR,2008,H,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
16665,K HARRIS,NAVY,4,Rushing,RB,RJR,2008,H,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
16666,K HARRIS,NAVY,4,Rushing,RB,RJR,2008,H,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
16667,K HARRIS,CLEMSON,5,Rushing,RB,RJR,2008,H,W,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16668,K HARRIS,MARYLAND,6,Rushing,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16669,K HARRIS,MIAMI (FL),7,Rushing,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16670,K HARRIS,DUKE,8,Rushing,RB,RJR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16671,K HARRIS,VIRGINIA,9,Rushing,RB,RJR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16672,K HARRIS,NC STATE,10,Rushing,RB,RJR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16673,K HARRIS,BOSTON COLLEGE,11,Rushing,RB,RJR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16674,K HARRIS,VANDERBILT,12,Rushing,RB,RJR,2008,H,W,7,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,36
16675,K HARRIS,NAVY,13,Rushing,RB,RJR,2008,H,L,24,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,136
16676,K HARRIS,NAVY,13,Rushing,RB,RJR,2008,H,L,24,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,136
16677,K HARRIS,NAVY,13,Rushing,RB,RJR,2008,H,L,24,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,136
16678,K HARRIS,NAVY,13,Rushing,RB,RJR,2008,H,L,24,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,136
16679,SMITH,BAYLOR,1,Rushing / Interceptions / KO Returns,CB,RSR,2008,A,W,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,20,0,21
16680,SMITH,MISSISSIPPI,2,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,0,39
16681,SMITH,FLORIDA STATE,3,Rushing / Interceptions / KO Returns,CB,RSR,2008,A,W,,,,,,,,,,,,,,,,,,,,,1,18,0,,,,1,17,0,35
16682,SMITH,NAVY,4,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16683,SMITH,NAVY,4,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16684,SMITH,NAVY,4,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16685,SMITH,NAVY,4,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16686,SMITH,CLEMSON,5,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,,,,9
16687,SMITH,MARYLAND,6,Rushing / Interceptions / KO Returns,CB,RSR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16688,SMITH,MIAMI (FL),7,Rushing / Interceptions / KO Returns,CB,RSR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16689,SMITH,DUKE,8,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,34,0,34
16690,SMITH,VIRGINIA,9,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16691,SMITH,NC STATE,10,Rushing / Interceptions / KO Returns,CB,RSR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16692,SMITH,BOSTON COLLEGE,11,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16693,SMITH,VANDERBILT,12,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,,,,6
16694,SMITH,NAVY,13,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,1,4,0,,,,,,,,,,,,,,,,,,1,-1,0,,,,,,,3
16695,SMITH,NAVY,13,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,1,4,0,,,,,,,,,,,,,,,,,,1,-1,0,,,,,,,3
16696,SMITH,NAVY,13,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,1,4,0,,,,,,,,,,,,,,,,,,1,-1,0,,,,,,,3
16697,SMITH,NAVY,13,Rushing / Interceptions / KO Returns,CB,RSR,2008,H,L,1,4,0,,,,,,,,,,,,,,,,,,1,-1,0,,,,,,,3
16698,WASHINGTON,BAYLOR,1,Rushing / KO Returns,RB,RFR,2008,A,W,2,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,63
16699,WASHINGTON,MISSISSIPPI,2,Rushing / KO Returns,RB,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16700,WASHINGTON,FLORIDA STATE,3,Rushing / KO Returns,RB,RFR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16701,WASHINGTON,NAVY,4,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,0,47
16702,WASHINGTON,NAVY,4,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,0,47
16703,WASHINGTON,NAVY,4,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,0,47
16704,WASHINGTON,NAVY,4,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,0,47
16705,WASHINGTON,CLEMSON,5,Rushing / KO Returns,RB,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16706,WASHINGTON,MARYLAND,6,Rushing / KO Returns,RB,RFR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,17
16707,WASHINGTON,MIAMI (FL),7,Rushing / KO Returns,RB,RFR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16708,WASHINGTON,DUKE,8,Rushing / KO Returns,RB,RFR,2008,H,W,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16709,WASHINGTON,VIRGINIA,9,Rushing / KO Returns,RB,RFR,2008,H,W,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
16710,WASHINGTON,NC STATE,10,Rushing / KO Returns,RB,RFR,2008,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13
16711,WASHINGTON,BOSTON COLLEGE,11,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,0,26
16712,WASHINGTON,VANDERBILT,12,Rushing / KO Returns,RB,RFR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
16713,WASHINGTON,NAVY,13,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19
16714,WASHINGTON,NAVY,13,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19
16715,WASHINGTON,NAVY,13,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19
16716,WASHINGTON,NAVY,13,Rushing / KO Returns,RB,RFR,2008,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19
16717,SKINNER,BAYLOR,1,Rushing / Passing,QB,RJR,2008,A,W,7,9,0,,,,27,36,0,220,3,0.75,,,,,,,,,,,,,,,,,,9
16718,SKINNER,MISSISSIPPI,2,Rushing / Passing,QB,RJR,2008,H,W,8,16,0,,,,32,43,0,267,2,0.744186047,,,,,,,,,,,,,,,,,,16
16719,SKINNER,FLORIDA STATE,3,Rushing / Passing,QB,RJR,2008,A,W,6,4,0,,,,17,29,0,217,0,0.586206897,,,,,,,,,,,,,,,,,,4
16720,SKINNER,NAVY,4,Rushing / Passing,QB,RJR,2008,H,L,10,10,0,,,,26,40,4,270,1,0.65,,,,,,,,,,,,,,,,,,10
16721,SKINNER,NAVY,4,Rushing / Passing,QB,RJR,2008,H,L,10,10,0,,,,26,40,4,270,1,0.65,,,,,,,,,,,,,,,,,,10
16722,SKINNER,NAVY,4,Rushing / Passing,QB,RJR,2008,H,L,10,10,0,,,,26,40,4,270,1,0.65,,,,,,,,,,,,,,,,,,10
16723,SKINNER,NAVY,4,Rushing / Passing,QB,RJR,2008,H,L,10,10,0,,,,26,40,4,270,1,0.65,,,,,,,,,,,,,,,,,,10
16724,SKINNER,CLEMSON,5,Rushing / Passing,QB,RJR,2008,H,W,11,73,0,,,,22,34,0,186,1,0.647058824,,,,,,,,,,,,,,,,,,73
16725,SKINNER,MARYLAND,6,Rushing / Passing,QB,RJR,2008,A,L,13,16,0,,,,14,30,0,127,0,0.466666667,,,,,,,,,,,,,,,,,,16
16726,SKINNER,MIAMI (FL),7,Rushing / Passing,QB,RJR,2008,A,L,4,10,0,,,,3,8,0,57,0,0.375,,,,,,,,,,,,,,,,,,10
16727,SKINNER,DUKE,8,Rushing / Passing,QB,RJR,2008,H,W,14,36,1,,,,18,31,0,232,1,0.580645161,,,,,,,,,,,,,,,,,,36
16728,SKINNER,VIRGINIA,9,Rushing / Passing,QB,RJR,2008,H,W,5,10,0,,,,14,20,0,130,2,0.7,,,,,,,,,,,,,,,,,,10
16729,SKINNER,NC STATE,10,Rushing / Passing,QB,RJR,2008,A,L,8,8,0,,,,21,33,1,176,1,0.636363636,,,,,,,,,,,,,,,,,,8
16730,SKINNER,BOSTON COLLEGE,11,Rushing / Passing,QB,RJR,2008,H,L,7,14,0,,,,14,28,2,126,1,0.5,,,,,,,,,,,,,,,,,,14
16731,SKINNER,VANDERBILT,12,Rushing / Passing,QB,RJR,2008,H,W,4,9,0,,,,13,20,0,173,0,0.65,,,,,,,,,,,,,,,,,,9
16732,SKINNER,NAVY,13,Rushing / Passing,QB,RJR,2008,H,L,7,29,0,,,,11,11,0,166,1,1,,,,,,,,,,,,,,,,,,29
16733,SKINNER,NAVY,13,Rushing / Passing,QB,RJR,2008,H,L,7,29,0,,,,11,11,0,166,1,1,,,,,,,,,,,,,,,,,,29
16734,SKINNER,NAVY,13,Rushing / Passing,QB,RJR,2008,H,L,7,29,0,,,,11,11,0,166,1,1,,,,,,,,,,,,,,,,,,29
16735,SKINNER,NAVY,13,Rushing / Passing,QB,RJR,2008,H,L,7,29,0,,,,11,11,0,166,1,1,,,,,,,,,,,,,,,,,,29
16736,ADAMS,BAYLOR,1,Rushing / Receiving,RB,RSO,2008,A,W,14,37,1,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,45
16737,ADAMS,MISSISSIPPI,2,Rushing / Receiving,RB,RSO,2008,H,W,12,46,0,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,59
16738,ADAMS,FLORIDA STATE,3,Rushing / Receiving,RB,RSO,2008,A,W,18,66,0,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,81
16739,ADAMS,NAVY,4,Rushing / Receiving,RB,RSO,2008,H,L,11,5,1,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,16
16740,ADAMS,NAVY,4,Rushing / Receiving,RB,RSO,2008,H,L,11,5,1,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,16
16741,ADAMS,NAVY,4,Rushing / Receiving,RB,RSO,2008,H,L,11,5,1,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,16
16742,ADAMS,NAVY,4,Rushing / Receiving,RB,RSO,2008,H,L,11,5,1,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,16
16743,ADAMS,CLEMSON,5,Rushing / Receiving,RB,RSO,2008,H,W,12,56,0,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,64
16744,ADAMS,MARYLAND,6,Rushing / Receiving,RB,RSO,2008,A,L,13,39,0,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,58
16745,ADAMS,MIAMI (FL),7,Rushing / Receiving,RB,RSO,2008,A,L,21,111,0,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,115
16746,ADAMS,DUKE,8,Rushing / Receiving,RB,RSO,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16747,ADAMS,VIRGINIA,9,Rushing / Receiving,RB,RSO,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16748,ADAMS,NC STATE,10,Rushing / Receiving,RB,RSO,2008,A,L,2,10,0,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,18
16749,ADAMS,BOSTON COLLEGE,11,Rushing / Receiving,RB,RSO,2008,H,L,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16750,ADAMS,VANDERBILT,12,Rushing / Receiving,RB,RSO,2008,H,W,9,21,0,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,55
16751,ADAMS,NAVY,13,Rushing / Receiving,RB,RSO,2008,H,L,7,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,13
16752,ADAMS,NAVY,13,Rushing / Receiving,RB,RSO,2008,H,L,7,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,13
16753,ADAMS,NAVY,13,Rushing / Receiving,RB,RSO,2008,H,L,7,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,13
16754,ADAMS,NAVY,13,Rushing / Receiving,RB,RSO,2008,H,L,7,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,13
16755,BELTON,BAYLOR,1,Rushing / Receiving,FB,RSR,2008,A,W,1,3,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,6
16756,BELTON,MISSISSIPPI,2,Rushing / Receiving,FB,RSR,2008,H,W,1,2,0,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,24
16757,BELTON,FLORIDA STATE,3,Rushing / Receiving,FB,RSR,2008,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16758,BELTON,NAVY,4,Rushing / Receiving,FB,RSR,2008,H,L,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
16759,BELTON,NAVY,4,Rushing / Receiving,FB,RSR,2008,H,L,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
16760,BELTON,NAVY,4,Rushing / Receiving,FB,RSR,2008,H,L,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
16761,BELTON,NAVY,4,Rushing / Receiving,FB,RSR,2008,H,L,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
16762,BELTON,CLEMSON,5,Rushing / Receiving,FB,RSR,2008,H,W,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1
16763,BELTON,MARYLAND,6,Rushing / Receiving,FB,RSR,2008,A,L,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,8
16764,BELTON,MIAMI (FL),7,Rushing / Receiving,FB,RSR,2008,A,L,4,9,0,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,17
16765,BELTON,DUKE,8,Rushing / Receiving,FB,RSR,2008,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16766,BELTON,VIRGINIA,9,Rushing / Receiving,FB,RSR,2008,H,W,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,22
16767,BELTON,NC STATE,10,Rushing / Receiving,FB,RSR,2008,A,L,2,7,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,12
16768,BELTON,BOSTON COLLEGE,11,Rushing / Receiving,FB,RSR,2008,H,L,2,10,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,11
16769,BELTON,VANDERBILT,12,Rushing / Receiving,FB,RSR,2008,H,W,5,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,28
