"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"7328","RYAN","THE CITADEL",2,"Receiving","WR","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7329","RYAN","NC STATE",3,"Receiving","WR","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7330","RYAN","WILLIAM & MARY",4,"Receiving","WR","FR",1980,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7331","RYAN","NORTH CAROLINA",5,"Receiving","WR","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7332","RYAN","MARYLAND",6,"Receiving","WR","FR",1980,NA,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7333","RYAN","VIRGINIA",7,"Receiving","WR","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7334","RYAN","CLEMSON",8,"Receiving","WR","FR",1980,NA,NA,NA,2,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7335","RYAN","DUKE",9,"Receiving","WR","FR",1980,NA,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7336","RYAN","SOUTH CAROLINA",10,"Receiving","WR","FR",1980,NA,NA,NA,4,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7337","RYAN","APPALACHIAN STATE",11,"Receiving","WR","FR",1980,NA,NA,NA,1,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7338","DENFELD","VIRGINIA TECH",1,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,9,340,37.77777778,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7339","DENFELD","THE CITADEL",2,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,181,36.2,NA,NA,1,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7340","DENFELD","NC STATE",3,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7341","DENFELD","WILLIAM & MARY",4,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7342","DENFELD","NORTH CAROLINA",5,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7343","DENFELD","MARYLAND",6,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7344","DENFELD","VIRGINIA",7,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7345","DENFELD","CLEMSON",8,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7346","DENFELD","DUKE",9,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7347","DENFELD","SOUTH CAROLINA",10,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7348","DENFELD","APPALACHIAN STATE",11,"Receiving / Punting / Punting","TE","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7349","ECK","VIRGINIA TECH",1,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7350","ECK","THE CITADEL",2,"Rushing","RB","JR",1980,6,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7351","ECK","NC STATE",3,"Rushing","RB","JR",1980,3,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7352","ECK","WILLIAM & MARY",4,"Rushing","RB","JR",1980,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7353","ECK","NORTH CAROLINA",5,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7354","ECK","MARYLAND",6,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7355","ECK","VIRGINIA",7,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7356","ECK","CLEMSON",8,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7357","ECK","DUKE",9,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7358","ECK","SOUTH CAROLINA",10,"Rushing","RB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7359","ECK","APPALACHIAN STATE",11,"Rushing","RB","JR",1980,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7360","JOHNSON","VIRGINIA TECH",1,"Rushing","RB","SO",1980,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7361","JOHNSON","THE CITADEL",2,"Rushing","RB","SO",1980,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7362","JOHNSON","NC STATE",3,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7363","JOHNSON","WILLIAM & MARY",4,"Rushing","RB","SO",1980,6,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7364","JOHNSON","NORTH CAROLINA",5,"Rushing","RB","SO",1980,1,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7365","JOHNSON","MARYLAND",6,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7366","JOHNSON","VIRGINIA",7,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7367","JOHNSON","CLEMSON",8,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7368","JOHNSON","DUKE",9,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7369","JOHNSON","SOUTH CAROLINA",10,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7370","JOHNSON","APPALACHIAN STATE",11,"Rushing","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7371","HATCH","VIRGINIA TECH",1,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7372","HATCH","THE CITADEL",2,"Rushing / KO Returns","RB","RFR",1980,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7373","HATCH","NC STATE",3,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7374","HATCH","WILLIAM & MARY",4,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7375","HATCH","NORTH CAROLINA",5,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7376","HATCH","MARYLAND",6,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7377","HATCH","VIRGINIA",7,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0
"7378","HATCH","CLEMSON",8,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7379","HATCH","DUKE",9,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7380","HATCH","SOUTH CAROLINA",10,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7381","HATCH","APPALACHIAN STATE",11,"Rushing / KO Returns","RB","RFR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7382","WEBBER","DUKE",9,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7383","WEBBER","MARYLAND",6,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7384","WEBBER","NC STATE",3,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7385","WEBBER","SOUTH CAROLINA",10,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7386","WEBBER","WILLIAM & MARY",4,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,2,6,1,10,0,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7387","WEBBER","APPALACHIAN STATE",11,"Rushing / Passing","QB","JR",1980,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7388","WEBBER","THE CITADEL",2,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7389","WEBBER","CLEMSON",8,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7390","WEBBER","NORTH CAROLINA",5,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7391","WEBBER","VIRGINIA",7,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7392","WEBBER","VIRGINIA TECH",1,"Rushing / Passing","QB","JR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7393","VENUTO","VIRGINIA TECH",1,"Rushing / Passing / Punting","QB","SR",1980,7,76,NA,NA,NA,NA,12,30,0,125,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7394","VENUTO","THE CITADEL",2,"Rushing / Passing / Punting","QB","SR",1980,2,-20,0,NA,NA,NA,16,28,0,165,2,0.571428571,1,30,30,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7395","VENUTO","NC STATE",3,"Rushing / Passing / Punting","QB","SR",1980,1,8,0,NA,NA,NA,19,36,0,255,3,0.527777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7396","VENUTO","WILLIAM & MARY",4,"Rushing / Passing / Punting","QB","SR",1980,6,15,0,NA,NA,NA,17,29,3,181,2,0.586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7397","VENUTO","NORTH CAROLINA",5,"Rushing / Passing / Punting","QB","SR",1980,6,-38,0,NA,NA,NA,19,34,1,222,1,0.558823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7398","VENUTO","MARYLAND",6,"Rushing / Passing / Punting","QB","SR",1980,9,-58,0,NA,NA,NA,23,42,4,282,0,0.547619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7399","VENUTO","VIRGINIA",7,"Rushing / Passing / Punting","QB","SR",1980,5,-13,0,NA,NA,NA,11,24,0,147,2,0.458333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7400","VENUTO","CLEMSON",8,"Rushing / Passing / Punting","QB","SR",1980,7,36,0,NA,NA,NA,28,56,3,283,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7401","VENUTO","DUKE",9,"Rushing / Passing / Punting","QB","SR",1980,6,-6,0,NA,NA,NA,23,50,1,291,1,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7402","VENUTO","SOUTH CAROLINA",10,"Rushing / Passing / Punting","QB","SR",1980,8,-45,0,NA,NA,NA,28,50,1,447,4,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7403","VENUTO","APPALACHIAN STATE",11,"Rushing / Passing / Punting","QB","SR",1980,10,3,1,NA,NA,NA,18,34,2,226,2,0.529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7404","COUCH","VIRGINIA TECH",1,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7405","COUCH","THE CITADEL",2,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7406","COUCH","NC STATE",3,"Rushing / Punting","P","FR",1980,1,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,300,33.33333333,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7407","COUCH","WILLIAM & MARY",4,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,154,38.5,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7408","COUCH","NORTH CAROLINA",5,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,360,40,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7409","COUCH","MARYLAND",6,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,227,37.83333333,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7410","COUCH","VIRGINIA",7,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,218,27.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7411","COUCH","CLEMSON",8,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,169,33.8,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7412","COUCH","DUKE",9,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,258,36.85714286,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7413","COUCH","SOUTH CAROLINA",10,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,34,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7414","COUCH","APPALACHIAN STATE",11,"Rushing / Punting","P","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,193,32.16666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7415","CARROLL","VIRGINIA TECH",1,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7416","CARROLL","THE CITADEL",2,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7417","CARROLL","NC STATE",3,"Rushing / Receiving","RB","SO",1980,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7418","CARROLL","WILLIAM & MARY",4,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7419","CARROLL","NORTH CAROLINA",5,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7420","CARROLL","MARYLAND",6,"Rushing / Receiving","RB","SO",1980,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7421","CARROLL","VIRGINIA",7,"Rushing / Receiving","RB","SO",1980,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7422","CARROLL","CLEMSON",8,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7423","CARROLL","DUKE",9,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,4,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7424","CARROLL","SOUTH CAROLINA",10,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7425","CARROLL","APPALACHIAN STATE",11,"Rushing / Receiving","RB","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7426","DOUGHERTY","VIRGINIA TECH",1,"Rushing / Receiving","RB","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7427","DOUGHERTY","THE CITADEL",2,"Rushing / Receiving","RB","FR",1980,NA,NA,NA,1,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7428","DOUGHERTY","NC STATE",3,"Rushing / Receiving","RB","FR",1980,7,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7429","DOUGHERTY","WILLIAM & MARY",4,"Rushing / Receiving","RB","FR",1980,2,7,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7430","DOUGHERTY","NORTH CAROLINA",5,"Rushing / Receiving","RB","FR",1980,1,4,0,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7431","DOUGHERTY","MARYLAND",6,"Rushing / Receiving","RB","FR",1980,2,14,0,3,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7432","DOUGHERTY","VIRGINIA",7,"Rushing / Receiving","RB","FR",1980,2,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7433","DOUGHERTY","CLEMSON",8,"Rushing / Receiving","RB","FR",1980,4,13,0,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7434","DOUGHERTY","DUKE",9,"Rushing / Receiving","RB","FR",1980,9,26,0,2,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7435","DOUGHERTY","SOUTH CAROLINA",10,"Rushing / Receiving","RB","FR",1980,4,-1,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7436","DOUGHERTY","APPALACHIAN STATE",11,"Rushing / Receiving","RB","FR",1980,1,7,0,1,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7437","HAWKINS","DUKE",9,"Rushing / Receiving","WR","SO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
