"","PlayerYear","PlayerPosition","Name","calYear","Games","SoloTackles","AsstTackles","TotalTackles","TacklesForLoss","TFL_Yds","Sacks","Sack_Yds","Int","Int_Yds","IntTD","PassBreakUps","QBHurries","FumbleRecov","FumbleRecov_Yds","ForcedFumbles","BlockedKicks","Safety","Tkls/Gm","TotalCheck","Diff","PDF","Tm Rank","PDF_1"
"466","JR","TE","SELMON, ZAC",2006,14,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.142857142857143,2,0,0,NA,0
"467","SR","NT","SCALES, GORYAL",2005,11,12,14,26,2,7,1,2,0,0,NA,0,NA,0,0,0,0,0,2.36363636363636,26,0,0,NA,0
"468","SR","LB","PRATT, JASON",2005,11,13,8,21,2,5,0,0,0,0,NA,1,NA,0,0,0,0,0,1.90909090909091,21,0,1,NA,1
"469","SR","WR","ANDERSON, DOMINIC",2005,8,4,4,8,1.5,3,1,2,1,3,NA,0,NA,0,0,1,0,1,1,8,0,1,NA,1
"470","SR","S","SIMMONS, ROBERT",2005,8,5,1,6,0,0,0,0,0,0,NA,2,NA,0,0,1,0,0,0.75,6,0,2,NA,2
"471","SR","RB","BARCLAY, CHRIS",2005,10,3,0,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.3,3,0,0,NA,0
"472","SO","LB","ABBATE, JON",2005,10,41,36,76,6,27,2,21,2,26,NA,0,NA,2,0,0,0,0,7.6,77,1,2,1,2
"473","SO","DE","ROBINSON, MATT",2005,11,17,19,36,10.5,36,4.5,23,0,0,NA,4,NA,0,0,1,0,0,3.27272727272727,36,0,4,NA,4
"474","SO","DE","THOMPSON, JEREMY",2005,8,15,6,21,2,2,0,0,0,0,NA,1,NA,0,0,0,0,0,2.625,21,0,1,NA,1
"475","SO","SS","MASON, AARON",2005,10,7,8,15,3,23,1,15,0,0,NA,0,NA,0,0,0,0,0,1.5,15,0,0,NA,0
"476","SO","DT","STUKES, ZACH",2005,9,5,8,13,3,12,1,8,0,0,NA,0,NA,0,0,0,0,0,1.44444444444444,13,0,0,NA,0
"477","SO","RB","BRYANT, DEANGELO",2005,11,1,2,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.272727272727273,3,0,0,NA,0
"478","SO","LS","JARVIS, NICK",2005,9,2,1,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,3,0,0,NA,0
"479","SO","C","JUSTICE, STEVE",2005,11,1,1,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"480","RS","CB","SMITH, ALPHONSO",2005,11,52,7,59,8,28,2,9,3,32,NA,9,NA,0,0,1,2,0,5.36363636363636,59,0,12,NA,12
"481","RS","LB","CURRY, AARON",2005,11,28,17,45,7.5,40,1,15,0,0,NA,5,NA,0,0,0,0,0,4.09090909090909,45,0,5,NA,5
"482","RS","LB","ARNOUX, STANLEY",2005,11,16,11,27,1.5,5,0,0,0,0,NA,1,NA,0,0,0,0,0,2.45454545454545,27,0,1,NA,1
"483","RS","S","VAUGHN, CHIP",2005,11,16,9,25,0.5,0,0,0,0,0,NA,0,NA,0,0,1,0,0,2.27272727272727,25,0,0,NA,0
"484","RS","DB","PATTERSON, KEVIN",2005,7,18,6,24,0,0,0,0,0,0,NA,3,NA,0,0,0,0,0,3.42857142857143,24,0,3,NA,3
"485","RS","LB","BERRY, ERIC",2005,11,8,9,17,0.5,2,0,0,0,0,NA,0,NA,1,0,0,0,0,1.54545454545455,17,0,0,NA,0
"486","RS","CB","MAJOR, KERRY",2005,9,7,3,10,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1.11111111111111,10,0,0,NA,0
"487","RS","DE","DAVIS, ANTHONY",2005,9,5,4,9,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,1,9,0,1,NA,1
"488","RS","LB","MCCLINIC, CHANTZ",2005,10,5,0,5,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.5,5,0,0,NA,0
"489","RS","PK","SWANK, SAM",2005,11,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"490","JR","FS","GATTIS, JOSH",2005,11,46,26,72,0,0,0,0,5,126,NA,7,NA,1,0,1,0,0,6.54545454545455,72,0,12,NA,12
"491","JR","SS","GHEE, PATRICK",2005,11,42,23,65,0.5,1,0,0,1,10,NA,3,NA,0,0,0,0,0,5.90909090909091,65,0,4,NA,4
"492","JR","DB","SWANSON, RILEY",2005,10,26,11,37,1,2,0,0,2,7,NA,6,NA,0,0,1,0,0,3.7,37,0,8,NA,8
"493","JR","DT","ANDREWS, BRYAN",2005,11,19,8,27,4.5,17,0.5,2,0,0,NA,2,NA,0,0,1,0,0,2.45454545454545,27,0,2,NA,2
"494","JR","LB","EASLEY, PIERRE",2005,8,10,11,21,1,5,0,0,0,0,NA,0,NA,0,0,0,0,0,2.625,21,0,0,NA,0
"495","JR","DE","TUCKER, JYLES",2005,8,8,7,15,3,23,1,15,0,0,NA,3,NA,0,0,0,0,0,1.875,15,0,3,NA,3
"496","JR","LB","SYKES, NAPOLEON",2005,10,4,7,11,1,3,0,0,0,0,NA,0,NA,0,0,0,0,0,1.1,11,0,0,NA,0
"497","JR","LB","ADAMS, JAMES",2005,10,5,5,10,1,1,1,1,0,0,NA,0,NA,0,0,0,0,0,1,10,0,0,NA,0
"498","JR","DT","SMITH, JAMIL",2005,9,2,1,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,3,0,0,NA,0
"499","JR","OG","CALLAHAN, DAN",2005,9,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.222222222222222,2,0,0,NA,0
"500","JR","FB","MCWHITE, DAMON",2005,11,1,1,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"501","JR","OL","VALLOS, STEVE",2005,11,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0909090909090909,1,0,0,NA,0
"502","FR","DE","WILSON, ANTONIO",2005,2,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.5,1,0,0,NA,0
"503","SR","DB","BRACY, CARON",2004,11,36,21,57,4.5,31,1.5,15,0,0,NA,1,NA,1,0,0,0,0,5.18181818181818,57,0,1,NA,1
"504","SR","LB","WHITE, BRAD",2004,10,40,15,55,7.5,40,2,21,0,0,NA,1,NA,1,36,1,0,0,5.5,55,0,1,NA,1
"505","SR","FS","BRAXTON, WARREN",2004,11,35,17,52,3.5,18,2,15,1,10,NA,2,NA,0,0,0,0,0,4.72727272727273,52,0,3,NA,3
"506","SR","CB","KING, ERIC",2004,10,29,11,40,5.5,37,2,21,1,0,NA,11,NA,0,0,2,0,0,4,40,0,12,NA,12
"507","SR","CB","MCGRUDER, MARCUS",2004,11,28,7,35,1,9,0,0,3,68,NA,7,NA,0,0,0,0,0,3.18181818181818,35,0,10,NA,10
"508","SR","DE","NICHOLS, JEROME",2004,11,17,5,22,5.5,37,2,25,0,0,NA,4,NA,0,0,0,1,0,2,22,0,4,NA,4
"509","SR","TE","MONTGOMERY, R.D.",2004,11,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0909090909090909,1,0,0,NA,0
"510","SO","FS","GATTIS, JOSH",2004,11,50,21,71,3.5,17,1,8,2,43,NA,4,NA,3,0,2,0,0,6.45454545454545,71,0,6,NA,6
"511","SO","SS","GHEE, PATRICK",2004,11,38,13,51,0.5,2,0,0,0,0,NA,1,NA,2,0,0,0,0,4.63636363636364,51,0,1,NA,1
"512","SO","DB","SWANSON, RILEY",2004,11,36,13,49,0,0,0,0,0,0,NA,5,NA,0,0,0,0,0,4.45454545454545,49,0,5,NA,5
"513","SO","LB","EASLEY, PIERRE",2004,9,13,14,27,3,5,0,0,0,0,NA,1,NA,1,0,0,0,0,3,27,0,1,NA,1
"514","SO","DE","TUCKER, JYLES",2004,9,9,9,18,3,20,2,19,1,43,NA,3,NA,0,0,0,0,0,2,18,0,4,NA,4
"515","SO","DT","ANDREWS, BRYAN",2004,9,11,5,16,1.5,13,1,10,0,0,NA,0,NA,0,0,0,0,0,1.77777777777778,16,0,0,NA,0
"516","SO","LB","SYKES, NAPOLEON",2004,11,5,1,6,1,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0.545454545454545,6,0,0,NA,0
"517","SO","FS","MANFREDI, MICKEY",2004,5,3,0,3,1,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0.6,3,0,0,NA,0
"518","SO","DE","SMITH, JAMIL",2004,8,0,3,3,0.5,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0.375,3,0,0,NA,0
"519","SO","WR","MORTON, NATE",2004,10,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.1,1,0,0,NA,0
"520","RS","CB","EDWARDS, JOHNNY",2004,11,5,3,8,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.727272727272727,8,0,0,NA,0
"521","RS","CB","MASON, AARON",2004,11,6,0,6,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.545454545454545,6,0,0,NA,0
"522","RS","TE","TERESHINSKI, JOHN",2004,11,3,0,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.272727272727273,3,0,0,1,0
"523","RS","LB","ADAMS, JAMES",2004,1,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,1,0,0,NA,0
"524","RS","OG","BRIM, MATT",2004,11,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0909090909090909,1,0,0,NA,0
"525","RS","WR","IDLETTE, WILLIE",2004,10,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.1,1,0,0,NA,0
"526","RS","DT","JONES, JEROMY",2004,7,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.142857142857143,1,0,0,NA,0
"527","RS","DT","MCKENZIE, AARON",2004,1,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,1,0,0,NA,0
"528","JR","NT","SCALES, GORYAL",2004,11,8,13,21,2.5,3,0,0,0,0,NA,0,NA,1,0,1,0,0,1.90909090909091,21,0,0,NA,0
"529","JR","WR","ANDERSON, DOMINIC",2004,11,8,5,13,2.5,15,1,9,0,0,NA,0,NA,0,0,0,0,0,1.18181818181818,13,0,0,NA,0
"530","JR","LB","PRATT, JASON",2004,10,7,4,11,2.5,9,0,0,0,0,NA,0,NA,0,0,0,0,0,1.1,11,0,0,NA,0
"531","JR","NT","STUKES, CORI",2004,9,1,8,9,1.5,11,1,11,0,0,NA,0,NA,0,0,0,0,0,1,9,0,0,NA,0
"532","JR","S","SIMMONS, ROBERT",2004,9,2,1,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,3,0,0,NA,0
"533","JR","P PK","PLACKEMEIER, RYAN",2004,11,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"534","JR","RB","BARCLAY, CHRIS",2004,11,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0909090909090909,1,0,0,NA,0
"535","JR","PK","WISNOSKY, MATT",2004,6,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.166666666666667,1,0,0,NA,0
"536","FR","LB","ABBATE, JON",2004,11,60,41,101,3.5,13,1,9,1,1,NA,1,NA,0,0,2,0,0,9.18181818181818,101,0,2,1,2
"537","FR","DE","ROBINSON, MATT",2004,11,24,12,36,10,35,3,10,1,19,NA,1,NA,0,0,1,0,0,3.27272727272727,36,0,2,NA,2
"538","FR","DE","THOMPSON, JEREMY",2004,11,8,7,15,3,8,1,6,1,0,NA,1,NA,0,0,0,2,0,1.36363636363636,15,0,2,NA,2
"539","FR","DT","STUKES, ZACH",2004,11,6,7,13,1,4,0.5,3,0,0,NA,0,NA,0,0,0,0,0,1.18181818181818,13,0,0,NA,0
"540","FR","C","JUSTICE, STEVE",2004,11,2,1,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.272727272727273,3,0,0,NA,0
"541","FR","LS","JARVIS, NICK",2004,10,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.1,1,0,0,NA,0
"542","SR","FS","WILLIAMS, QUINTIN",2003,12,60,28,88,4,9,0,0,1,44,NA,5,NA,3,0,0,0,0,7.33333333333333,88,0,6,NA,6
"543","SR","OLB","BRANTLEY, KELLEN",2003,12,38,27,65,9,55,4,36,1,64,NA,2,NA,0,0,2,0,0,5.41666666666667,65,0,3,NA,3
"544","SR","LB","WILLIAMS, DION",2003,12,43,14,57,4,10,0,0,0,0,NA,2,NA,1,0,0,0,0,4.75,57,0,2,NA,2
"545","SR","DB","CHUKWUMAH, OBI",2003,12,21,8,29,0,0,0,0,0,0,NA,1,NA,0,0,1,0,0,2.41666666666667,29,0,1,NA,1
"546","SR","CB","SHAW, DARYL",2003,9,17,2,19,1,1,0,0,1,6,NA,0,NA,1,0,0,0,0,2.11111111111111,19,0,1,NA,1
"547","SR","DE","ARGROW, JAMAAL",2003,5,8,4,12,2,8,1,7,0,0,NA,2,NA,1,0,1,0,0,2.4,12,0,2,NA,2
"548","SR","LB-LS","YATES, JACK",2003,12,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0.166666666666667,2,0,0,NA,0
"549","SO","NT","STUKES, CORI",2003,10,14,5,19,4,13,1,10,0,0,NA,0,NA,0,0,1,0,0,1.9,19,0,0,NA,0
"550","SO","NT","SCALES, GORYAL",2003,12,11,5,16,2,5,0,0,0,0,NA,0,NA,1,0,0,0,0,1.33333333333333,16,0,0,NA,0
"551","SO","DE","ORLEBAR, ARTHUR",2003,12,5,8,13,2,10,0,0,0,0,NA,0,NA,0,0,0,0,0,1.08333333333333,13,0,0,NA,0
"552","SO","LB","PRATT, JASON",2003,10,4,5,9,1,8,1,8,0,0,NA,0,NA,0,0,0,0,0,0.9,9,0,0,NA,0
"553","SO","S","SIMMONS, ROBERT",2003,6,1,1,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,2,0,0,NA,0
"554","SO","RB","BARCLAY, CHRIS",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"555","SO","PK","WISNOSKY, MATT",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"556","RS","FS","GATTIS, JOSH",2003,12,29,5,34,0,0,0,0,0,0,NA,0,NA,0,0,2,0,0,2.83333333333333,34,0,0,NA,0
"557","RS","DB","GHEE, PATRICK",2003,12,10,7,17,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,1.41666666666667,17,0,1,NA,1
"558","RS","LB","EASLEY, PIERRE",2003,10,8,4,12,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1.2,12,0,0,NA,0
"559","RS","DE","FINKLEA, JOHN",2003,7,4,3,7,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,7,0,0,NA,0
"560","RS","WR","ANDERSON, JASON",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"561","RS","WR","IDLETTE, WILLIE",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"562","RS","FB","MCWHITE, DAMON",2003,10,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.1,1,0,0,NA,0
"563","RS","WR","MORTON, NATE",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"564","JR","DB","BRACY, CARON",2003,12,68,22,90,4,5,0,0,0,0,NA,3,NA,0,0,2,1,0,7.5,90,0,3,1,3
"565","JR","LB","WHITE, BRAD",2003,12,51,27,78,5,7,0,0,1,11,NA,2,NA,0,0,0,0,0,6.5,78,0,3,NA,3
"566","JR","SS","BRAXTON, WARREN",2003,12,47,19,66,3,10,1,7,2,10,NA,1,NA,1,53,1,0,0,5.5,66,0,3,NA,3
"567","JR","CB","KING, ERIC",2003,12,49,10,59,1,1,0,0,3,127,NA,15,NA,2,42,3,0,0,4.91666666666667,59,0,18,NA,18
"568","JR","CB","MCGRUDER, M.",2003,12,44,10,54,1,3,0,0,1,35,NA,4,NA,0,0,1,0,0,4.5,54,0,5,NA,5
"569","JR","DE","NICHOLS, JEROME",2003,12,19,14,33,11,36,2,15,2,39,NA,6,NA,1,0,0,1,0,2.75,33,0,8,NA,8
"570","JR","OLB","HAMLAR, MIKE",2003,3,4,0,4,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,1.33333333333333,4,0,1,NA,1
"571","FR","DB","SWANSON, RILEY",2003,12,23,18,41,0,0,0,0,1,0,NA,1,NA,1,0,1,0,0,3.41666666666667,41,0,2,NA,2
"572","FR","DE","TUCKER, JYLES",2003,11,12,5,17,0,0,0,0,0,0,NA,2,NA,0,0,1,0,0,1.54545454545455,17,0,2,NA,2
"573","FR","DT","ANDREWS, BRYAN",2003,12,12,3,15,3,25,2,19,0,0,NA,1,NA,0,0,0,0,0,1.25,15,0,1,1,1
"574","FR","LB","ADAMS, JAMES",2003,10,3,2,5,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0.5,5,0,0,NA,0
"575","FR","NT","SMITH, JAMIL",2003,5,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.2,1,0,0,NA,0
"576","Unknown","Unknown","HARRIS, TREVOR",2003,10,3,0,3,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0.3,3,0,0,NA,0
"577","Unknown","Unknown","WARREN, JOSH",2003,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"578","SR","DE","PACE, CALVIN",2002,12,43,30,73,22,72,8,43,0,0,NA,6,NA,0,0,0,2,0,6.08333333333333,73,0,6,NA,6
"579","SR","ILB","SCOTT, JAMIE",2002,11,24,34,58,5,10,2,6,0,0,NA,1,NA,1,0,0,1,0,5.27272727272727,58,0,1,NA,1
"580","SR","DE","STEPHEN, RODERICK",2002,13,25,21,46,4,4,1,1,0,0,NA,0,NA,2,0,2,0,0,3.53846153846154,46,0,0,NA,0
"581","SR","NT","SHARPE, MONTIQUE",2002,13,20,10,30,4,17,2,15,1,0,NA,1,NA,1,0,1,0,0,2.30769230769231,30,0,2,NA,2
"582","SR","FB","MUGHELLI, OVIE",2002,13,7,1,8,0,0,0,0,0,0,NA,0,NA,1,10,0,0,0,0.615384615384615,8,0,0,NA,0
"583","SR","DB","IVEY, ELLIOT",2002,12,1,3,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,4,0,0,NA,0
"584","SR","TE","THOMAS, RAY",2002,13,0,2,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.153846153846154,2,0,0,NA,0
"585","SR","WR","LANDFRIED, JAX",2002,13,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0769230769230769,1,0,0,NA,0
"586","SR","QB-P","MACPHERSON, JAMES",2002,13,1,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0.0769230769230769,1,0,0,NA,0
"587","SO","LB","WHITE, BRAD",2002,13,55,39,94,5,21,1,9,0,0,NA,6,NA,0,0,3,0,0,7.23076923076923,94,0,6,NA,6
"588","SO","DB","BRACY, CARON",2002,13,56,26,82,1,3,0,0,0,0,NA,2,NA,2,0,3,0,0,6.30769230769231,82,0,2,NA,2
"589","SO","CB","KING, ERIC",2002,13,51,12,63,2,5,0,0,3,16,NA,7,NA,0,0,2,0,0,4.84615384615385,63,0,10,NA,10
"590","SO","DB","BRAXTON, WARREN",2002,13,37,24,61,1,2,0,0,2,2,NA,4,NA,2,15,2,0,0,4.69230769230769,61,0,6,NA,6
"591","SO","CB","MCGRUDER, M.",2002,13,20,11,31,0,0,0,0,0,0,NA,2,NA,0,0,0,0,0,2.38461538461538,31,0,2,NA,2
"592","SO","WR","ANDERSON, DOMINIC",2002,12,18,2,20,2,14,1,13,0,0,NA,2,NA,2,0,2,0,0,1.66666666666667,20,0,2,NA,2
"593","SO","DE","NICHOLS, JEROME",2002,7,2,3,5,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.714285714285714,5,0,0,NA,0
"594","SO","OLB","HAMLAR, MIKE",2002,7,2,0,2,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0.285714285714286,2,0,0,NA,0
"595","RS","LB","STUKES, CORI",2002,11,4,4,8,1,10,1,10,0,0,NA,0,NA,0,0,0,0,0,0.727272727272727,8,0,0,NA,0
"596","RS","DE","FINKLEA, JOHN",2002,10,3,1,4,1,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0.4,4,0,0,NA,0
"597","RS","LB","PRATT, JASON",2002,11,3,1,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.363636363636364,4,0,0,NA,0
"598","RS","LB","OWEN, CHRIS",2002,1,1,1,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,2,2,0,0,NA,0
"599","RS","DE","ORLEBAR, ARTHUR",2002,3,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.333333333333333,1,0,0,NA,0
"600","JR","FS","WILLIAMS, QUINTIN",2002,13,44,28,72,5,11,0,0,3,49,NA,5,NA,1,0,0,0,0,5.53846153846154,72,0,8,NA,8
"601","JR","OLB","BRANTLEY, KELLEN",2002,13,35,26,61,5,13,1,6,1,29,NA,2,NA,0,0,0,0,0,4.69230769230769,61,0,3,NA,3
"602","JR","DB","SHAW, DARYL",2002,13,34,23,57,1,1,0,0,3,0,NA,2,NA,2,0,1,0,0,4.38461538461539,57,0,5,NA,5
"603","JR","LB","WILLIAMS, DION",2002,12,31,14,45,3,4,0,0,0,0,NA,1,NA,1,0,2,0,0,3.75,45,0,1,NA,1
"604","JR","DE","ARGROW, JAMAAL",2002,13,20,8,28,4,18,2,14,0,0,NA,0,NA,2,0,2,0,0,2.15384615384615,28,0,0,NA,0
"605","JR","SS","CHUKWUMAH, OBI",2002,12,2,12,14,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1.16666666666667,14,0,0,NA,0
"606","JR","DB","PEREZ, RICKY",2002,9,1,1,2,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0.222222222222222,2,0,0,NA,0
"607","JR","DB","DAYTON, DREW",2002,12,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0833333333333333,1,0,0,NA,0
"608","FR","NT","SCALES, GORYAL",2002,13,11,11,22,4,13,0,0,0,0,NA,0,NA,0,0,0,0,0,1.69230769230769,22,0,0,NA,0
"609","FR","S","SIMMONS, ROBERT",2002,11,2,1,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.272727272727273,3,0,0,NA,0
"610","FR","WR","DAVIS, CHRIS",2002,13,1,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0.0769230769230769,1,0,0,NA,0
"611","SR","ILB","HOPKINS, MARQUIS",2001,11,75,50,125,8,24,2,12,0,0,NA,4,NA,1,0,1,0,0,11.3636363636364,125,0,4,1,4
"612","SR","DE","BOLLING, NATE",2001,11,43,30,73,21,57,5,26,0,0,NA,1,NA,0,0,1,0,0,6.63636363636364,73,0,1,NA,1
"613","SR","OLB","KARGBO-OKOROGIE, E.",2001,11,46,24,70,7,21,2,10,2,0,NA,3,NA,0,0,0,0,0,6.36363636363636,70,0,5,NA,5
"614","SR","DB","DUNCAN, ADRIAN",2001,8,16,9,25,3,15,1,7,1,0,NA,3,NA,0,0,0,0,0,3.125,25,0,4,NA,4
"615","SR","C","AZZOLINA, VINCE",2001,11,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0909090909090909,1,0,0,NA,0
"616","SR","ILB","MYERS, MATT",2001,5,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.2,1,0,0,NA,0
"617","SO","OLB","BRANTLEY, KELLEN",2001,11,50,45,95,11,43,3,22,3,48,NA,4,NA,1,0,1,0,0,8.63636363636364,95,0,7,NA,7
"618","SO","DB","WILLIAMS, QUINTIN",2001,11,48,24,72,1,4,0,0,2,7,NA,11,NA,0,0,2,0,0,6.54545454545455,72,0,13,NA,13
"619","SO","DB","CHUKWUMAH, OBI",2001,10,30,23,53,2,2,0,0,0,0,NA,2,NA,0,0,1,0,0,5.3,53,0,2,NA,2
"620","SO","LB","WILLIAMS, DION",2001,3,3,3,6,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,2,6,0,0,NA,0
"621","SO","LB","ARGROW, JAMAAL",2001,3,2,2,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1.33333333333333,4,0,0,NA,0
"622","SO","DB","PEREZ, RICKY",2001,11,2,1,3,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0.272727272727273,3,0,1,NA,1
"623","SO","DB","SHAW, DARYL",2001,10,3,0,3,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0.3,3,0,1,NA,1
"624","SO","DB","DAYTON, DREW",2001,11,0,2,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"625","SO","QB","YOUNG, ANTHONY",2001,6,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.166666666666667,1,0,0,NA,0
"626","RS","DB","MCGRUDER, MARCUS",2001,11,39,13,52,3,13,2,12,3,0,NA,9,NA,0,0,0,0,0,4.72727272727273,52,0,12,NA,12
"627","RS","DB","BRACY, CARON",2001,11,26,13,39,2,3,0,0,1,16,NA,2,NA,2,0,0,0,0,3.54545454545455,39,0,3,NA,3
"628","RS","OLB","HAMLAR, MIKE",2001,8,12,9,21,0,0,0,0,1,0,NA,0,NA,0,0,0,0,0,2.625,21,0,1,NA,1
"629","RS","FB","HARRIS, TREVOR",2001,11,2,5,7,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.636363636363636,7,0,0,NA,0
"630","RS","DE","SALSICH, JOE",2001,9,1,4,5,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.555555555555556,5,0,0,NA,0
"631","RS","OLB","WHITE, TYREK",2001,11,0,2,2,2,16,1,10,0,0,NA,0,NA,0,0,0,0,0,0.181818181818182,2,0,0,NA,0
"632","RS","OLB","MONTGOMERY, R.D.",2001,8,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.25,2,0,0,NA,0
"633","RS","TE","NICHOLS, JEROME",2001,10,1,0,1,1,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0.1,1,0,0,NA,0
"634","RS","NT","SCALES, GORYAL",2001,2,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.5,1,0,0,NA,0
"635","JR","DE","PACE, CALVIN",2001,11,36,26,62,18,65,10,56,0,0,NA,1,NA,0,0,4,0,0,5.63636363636364,62,0,1,NA,1
"636","JR","NT","SHARPE, MONTIQUE",2001,11,24,28,52,7,30,5,25,0,0,NA,2,NA,1,0,1,0,0,4.72727272727273,52,0,2,NA,2
"637","JR","ILB","SCOTT, JAMIE",2001,10,13,18,31,1,2,0,0,0,0,NA,1,NA,0,0,1,1,0,3.1,31,0,1,NA,1
"638","JR","LB","SIMMONS, WALTER",2001,11,17,6,23,2,14,2,14,0,0,NA,1,NA,1,0,0,0,0,2.09090909090909,23,0,1,NA,1
